Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
PHIL 134 (Section 01),23968,In Person,"Computers, Ethics and Society",GE: V,3.0,LEC,MW,03:00PM-04:15PM,Étienne Brown,BBC222,01/26/22-05/16/22,0,2022,Spring
PHIL 134 (Section 02),20504,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Elizabeth Sonnier,ONLINE,01/26/22-05/16/22,0,2022,Spring
PHIL 134 (Section 03),20505,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Elizabeth Sonnier,ONLINE,01/26/22-05/16/22,0,2022,Spring
PHIL 134 (Section 04),20975,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Elizabeth Sonnier,ONLINE,01/26/22-05/16/22,0,2022,Spring
PHIL 134 (Section 05),22063,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Elizabeth Sonnier,ONLINE,01/26/22-05/16/22,0,2022,Spring
PHIL 134 (Section 06),26567,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Kyle Yrigoyen,ONLINE,01/26/22-05/16/22,0,2022,Spring
PHYS 50 (Section 01),21479,In Person,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,TR,09:00AM-10:15AM,Nargis Adham,SCI253,01/26/22-05/16/22,0,2022,Spring
PHYS 50 (Section 02),21480,In Person,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,TR,10:30AM-11:45AM,Elaheh Sigari,SCI253,01/26/22-05/16/22,0,2022,Spring
PHYS 50 (Section 03),28544,In Person,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,MW,03:00PM-04:15PM,Nargis Adham,SCI253,01/26/22-05/16/22,0,2022,Spring
PHYS 50 (Section 04),28548,In Person,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,MW,01:30PM-02:45PM,Nargis Adham,SCI253,01/26/22-05/16/22,0,2022,Spring
PHYS 50 (Section 05),28549,Fully Online,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,TR,09:00AM-10:15AM,Elaheh Sigari,ONLINE,01/26/22-05/16/22,0,2022,Spring
PHYS 50 (Section 11),21481,In Person,General Physics I: Mechanics,,0,LAB,M,09:00AM-11:50AM,Paul Houck,SCI305,01/26/22-05/16/22,1,2022,Spring
PHYS 50 (Section 12),21482,In Person,General Physics I: Mechanics,,0,LAB,M,12:00PM-02:50PM,Kashi Nath,SCI305,01/26/22-05/16/22,1,2022,Spring
PHYS 50 (Section 13),21483,In Person,General Physics I: Mechanics,,0,LAB,M,03:00PM-05:50PM,Kashi Nath,SCI305,01/26/22-05/16/22,0,2022,Spring
PHYS 50 (Section 14),21484,In Person,General Physics I: Mechanics,,0,LAB,T,12:00PM-02:50PM,Elaheh Sigari,SCI305,01/26/22-05/16/22,4,2022,Spring
PHYS 50 (Section 15),21485,In Person,General Physics I: Mechanics,,0,LAB,T,03:00PM-05:50PM,Gianni Giordanengo,SCI305,01/26/22-05/16/22,0,2022,Spring
PHYS 50 (Section 16),21486,In Person,General Physics I: Mechanics,,0,LAB,W,09:00AM-11:50AM,Elaheh Sigari,SCI305,01/26/22-05/16/22,4,2022,Spring
PHYS 50 (Section 28),23334,In Person,General Physics I: Mechanics,,0,LAB,T,03:00PM-05:50PM,Nargis Adham,SCI307,01/26/22-05/16/22,1,2022,Spring
PHYS 50 (Section 29),21496,In Person,General Physics I: Mechanics,,0,LAB,W,09:00AM-11:50AM,Azadeh Shahid Faylienejad,SCI307,01/26/22-05/16/22,5,2022,Spring
PHYS 50 (Section 32),24095,In Person,General Physics I: Mechanics,,0,LAB,R,12:00PM-02:50PM,Alexander Cabot,SCI307,01/26/22-05/16/22,1,2022,Spring
PHYS 50 (Section 33),28708,In Person,General Physics I: Mechanics,,0,LAB,R,03:00PM-05:50PM,Alexander Cabot,SCI307,01/26/22-05/16/22,1,2022,Spring
PHYS 51 (Section 01),21498,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,MW,10:30AM-11:45AM,Daniel Olson,SCI258,01/26/22-05/16/22,7,2022,Spring
PHYS 51 (Section 02),21499,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,MW,12:00PM-01:15PM,Gina Quan,SCI258,01/26/22-05/16/22,0,2022,Spring
PHYS 51 (Section 03),21500,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,TR,12:00PM-01:15PM,Athanasios Hatzikoutelis / Daniel Olson,SCI258,01/26/22-05/16/22,3,2022,Spring
PHYS 51 (Section 04),21501,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,TR,01:30PM-02:45PM,Athanasios Hatzikoutelis / Daniel Olson,SCI258,01/26/22-05/16/22,3,2022,Spring
PHYS 51 (Section 05),21502,Fully Online,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,MW,09:00AM-10:15AM,Peter Beyersdorf,ONLINE,01/26/22-05/16/22,27,2022,Spring
PHYS 51 (Section 11),21504,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,09:00AM-11:50AM,Azadeh Shahid Faylienejad,SCI241,01/26/22-05/16/22,1,2022,Spring
PHYS 51 (Section 12),21505,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,12:00PM-02:50PM,Daniel Olson,SCI241,01/26/22-05/16/22,0,2022,Spring
PHYS 51 (Section 13),21506,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,03:00PM-05:50PM,Daniel Olson,SCI241,01/26/22-05/16/22,0,2022,Spring
PHYS 51 (Section 14),21507,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,09:00AM-11:50AM,Daniel Olson,SCI241,01/26/22-05/16/22,1,2022,Spring
PHYS 51 (Section 15),21508,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,12:00PM-02:50PM,Daniel Olson,SCI241,01/26/22-05/16/22,2,2022,Spring
PHYS 51 (Section 16),21509,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,03:00PM-05:50PM,Daniel Olson,SCI241,01/26/22-05/16/22,0,2022,Spring
PHYS 51 (Section 18),21511,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,12:00PM-02:50PM,Daniel Olson,SCI241,01/26/22-05/16/22,0,2022,Spring
PHYS 51 (Section 19),21512,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,03:00PM-05:50PM,Athanasios Hatzikoutelis,SCI241,01/26/22-05/16/22,0,2022,Spring
PHYS 51 (Section 20),21513,In Person,General Physics II: Electricity and Magnetism,,0,LAB,R,09:00AM-11:50AM,Alex Vargas,SCI241,01/26/22-05/16/22,0,2022,Spring
PHYS 51 (Section 22),21515,In Person,General Physics II: Electricity and Magnetism,,0,LAB,R,03:00PM-05:50PM,Alex Vargas,SCI241,01/26/22-05/16/22,0,2022,Spring
PHYS 51 (Section 23),21516,In Person,General Physics II: Electricity and Magnetism,,0,LAB,F,09:00AM-11:50AM,Athanasios Hatzikoutelis,SCI241,01/26/22-05/16/22,1,2022,Spring
PHYS 51 (Section 24),23338,In Person,General Physics II: Electricity and Magnetism,,0,LAB,F,12:00PM-02:50PM,Athanasios Hatzikoutelis,SCI241,01/26/22-05/16/22,0,2022,Spring
PHYS 51 (Section 27),21518,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,03:00PM-05:50PM,Alexander Cabot,SCI251,01/26/22-05/16/22,3,2022,Spring
PHYS 51 (Section 29),23339,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,03:00PM-05:50PM,Alexander Cabot,SCI251,01/26/22-05/16/22,3,2022,Spring
PHYS 51 (Section 31),28719,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,03:00PM-05:50PM,Alexander Cabot,SCI251,01/26/22-05/16/22,0,2022,Spring
PHYS 52 (Section 01),20222,Fully Online,"General Physics III: Waves, Light, Heat",GE: B1+B3,4.0,LEC,TR,09:00AM-10:15AM,Ramen Bahuguna,ONLINE,01/26/22-05/16/22,1,2022,Spring
PHYS 52 (Section 12),20224,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,M,12:00PM-02:50PM,Azadeh Shahid Faylienejad,SCI133,01/26/22-05/16/22,0,2022,Spring
PHYS 52 (Section 13),20225,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,M,03:00PM-05:50PM,Ramen Bahuguna,SCI133,01/26/22-05/16/22,0,2022,Spring
PHYS 52 (Section 14),20226,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,T,12:00PM-02:50PM,Micah Johnson,SCI133,01/26/22-05/16/22,0,2022,Spring
PHYS 52 (Section 15),20227,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,T,03:00PM-05:50PM,Micah Johnson,SCI133,01/26/22-05/16/22,0,2022,Spring
PHYS 52 (Section 17),24401,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,W,12:00PM-02:50PM,Azadeh Shahid Faylienejad,SCI133,01/26/22-05/16/22,0,2022,Spring
PHYS 52 (Section 18),24601,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,W,03:00PM-05:50PM,Azadeh Shahid Faylienejad,SCI133,01/26/22-05/16/22,5,2022,Spring
PHYS 52 (Section 19),28773,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,R,12:00PM-02:50PM,Steven Morgan,SCI133,01/26/22-05/16/22,6,2022,Spring
PHYS 52 (Section 20),28774,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,R,03:00PM-05:50PM,Steven Morgan,SCI133,01/26/22-05/16/22,7,2022,Spring
PHYS 52 (Section 21),28775,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,F,09:00AM-11:50AM,Vakini Santhanakrishnan,SCI133,01/26/22-05/16/22,0,2022,Spring
PHYS 52 (Section 22),28777,In Person,"General Physics III: Waves, Light, Heat",GE: B1+B3,4.0,LAB,F,12:00PM-02:50PM,Vakini Santhanakrishnan,SCI133,01/26/22-05/16/22,1,2022,Spring
