Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
EE 118 (Section 04),20926,In Person,Digital Logic Circuit Design,,0,LAB,M,12:00PM-02:45PM,Rahul Balakrishna Balasubramaniam,ENG305,01/25/23-05/15/23,1,2023,Spring
EE 118 (Section 05),30868,In Person,Digital Logic Circuit Design,,0,LAB,W,12:00PM-02:45PM,Sai Prasanna Kumar Varikallu,ENG305,01/25/23-05/15/23,2,2023,Spring
EE 120 (Section 01),20132,In Person,Microprocessor Based System Design,,4,SEM,MW,01:30PM-02:45PM,Jeonghee Kim,ENG345,01/25/23-05/15/23,28,2023,Spring
EE 120 (Section 02),20881,In Person,Microprocessor Based System Design,,0,LAB,M,10:30AM-01:15PM,Venkata Satya Kanaka Madhav Gadhamsetty,ENG307,01/25/23-05/15/23,0,2023,Spring
EE 120 (Section 04),22874,In Person,Microprocessor Based System Design,,0,LAB,M,03:00PM-05:45PM,Sreeja Manda,ENG307,01/25/23-05/15/23,4,2023,Spring
EE 120 (Section 05),23252,In Person,Microprocessor Based System Design,,0,LAB,R,12:00PM-02:45PM,Venkata Prudhvi Vellanki,ENG307,01/25/23-05/15/23,0,2023,Spring
EE 122 (Section 01),20133,In Person,Electronic Design I,,4,SEM,TR,09:00AM-10:15AM,Sotoudeh Hamedi-Hagh,ENG345,01/25/23-05/15/23,27,2023,Spring
EE 122 (Section 02),23503,In Person,Electronic Design I,,0,LAB,T,12:00PM-02:45PM,Zeel Jatinkumar Lia,ENG290,01/25/23-05/15/23,0,2023,Spring
EE 122 (Section 03),20787,In Person,Electronic Design I,,0,LAB,R,12:00PM-02:45PM,K Ghadiri,ENG290,01/25/23-05/15/23,4,2023,Spring
EE 122 (Section 05),30686,In Person,Electronic Design I,,0,LAB,W,10:30AM-01:15PM,Amulya Raavi,ENG290,01/25/23-05/15/23,0,2023,Spring
EE 124 (Section 01),20134,In Person,Electronic Design II,,4,SEM,MW,10:30AM-11:45AM,Hiu Yung Wong,ENG345,01/25/23-05/15/23,6,2023,Spring
EE 124 (Section 02),20577,In Person,Electronic Design II,,0,LAB,T,09:00AM-11:45AM,Shiva Kumar Appam,ENG258,01/25/23-05/15/23,2,2023,Spring
EE 124 (Section 04),23485,In Person,Electronic Design II,,0,LAB,T,03:00PM-05:45PM,Nithin Reddy Govindugari,ENG258,01/25/23-05/15/23,0,2023,Spring
EE 124 (Section 05),30800,In Person,Electronic Design II,,0,LAB,R,03:00PM-05:45PM,Twinkle Patel,ENG258,01/25/23-05/15/23,0,2023,Spring
EE 128 (Section 01),30676,In Person,Physical Electronics,,3,SEM,TR,04:30PM-05:45PM,Igor Tyukhov,CL222,01/25/23-05/15/23,9,2023,Spring
EE 132 (Section 81),30124,Fully Online,Theory of Automatic Controls,,3,SEM,MW,01:30PM-02:45PM,Essam Marouf,ONLINE,01/25/23-05/15/23,34,2023,Spring
EE 140 (Section 01),26849,Hybrid,Principles of Electromagnetic Fields,,3,LEC,TR,09:00AM-10:15AM,Raymond Kwok,,01/25/23-05/15/23,30,2023,Spring
EE 198A (Section 01),21114,In Person,Senior Design Project I,GE: S,1,LAB,F,10:00AM-12:45PM,Chang Choo / Thuy Le,ENG317,01/25/23-05/15/23,3,2023,Spring
EE 198A (Section 02),21115,In Person,Senior Design Project I,GE: S,1,LAB,F,10:00AM-12:45PM,Thuy Le,ENG319,01/25/23-05/15/23,1,2023,Spring
EE 198A (Section 03),21116,In Person,Senior Design Project I,GE: S,1,LAB,F,10:00AM-12:45PM,Thuy Le,ENG321,01/25/23-05/15/23,0,2023,Spring
EE 198B (Section 01),22543,In Person,Senior Design Project II,GE: V,3,LAB,S,09:00AM-06:00PM,Sotoudeh Hamedi-Hagh / Thuy Le,ENG244,01/25/23-05/15/23,0,2023,Spring
EE 198B (Section 02),22545,In Person,Senior Design Project II,GE: V,3,LAB,S,09:00AM-06:00PM,Sotoudeh Hamedi-Hagh / Thuy Le,ENG258,01/25/23-05/15/23,0,2023,Spring
EE 198B (Section 03),22546,In Person,Senior Design Project II,GE: V,3,LAB,S,09:00AM-06:00PM,Jonathan Ponniah / Thuy Le,ENG376,01/25/23-05/15/23,0,2023,Spring
EE 198B (Section 04),22547,In Person,Senior Design Project II,GE: V,3,LAB,S,09:00AM-06:00PM,Thuy Le,ENG305,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 01),27621,In Person,First Year Writing,GE: A2,3,LEC,MW,07:30AM-08:45AM,Amanda Shipman,BBC122,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 04),27691,In Person,First Year Writing,GE: A2,3,LEC,TR,09:00AM-10:15AM,Victoria Thorp,BBC130,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 06),27695,In Person,First Year Writing,GE: A2,3,LEC,MW,10:30AM-11:45AM,Cassie Blair,BBC221,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 07),27696,In Person,First Year Writing,GE: A2,3,LEC,TR,12:00PM-01:15PM,Amna Yusuf,BBC121,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 08),27697,In Person,First Year Writing,GE: A2,3,LEC,MW,01:30PM-02:45PM,Ryan Smith,SH444,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 09),27698,In Person,First Year Writing,GE: A2,3,LEC,TR,01:30PM-02:45PM,Addie Mahmassani,CL225A,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 10),27699,In Person,First Year Writing,GE: A2,3,LEC,TR,09:00AM-10:15AM,Roohi Vora,SH229,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 11),27701,In Person,First Year Writing,GE: A2,3,LEC,TR,10:30AM-11:45AM,Alesya Petty,CL225B,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 12),27702,In Person,First Year Writing,GE: A2,3,LEC,TR,03:00PM-04:15PM,Alesya Petty,BBC122,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 14),27705,In Person,First Year Writing,GE: A2,3,LEC,TR,10:30AM-11:45AM,Yuching Yang,BBC123,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 15),27707,In Person,First Year Writing,GE: A2,3,LEC,TR,12:00PM-01:15PM,Yuching Yang,BBC123,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 18),27714,In Person,First Year Writing,GE: A2,3,LEC,TR,03:00PM-04:15PM,Mostafa Jalal,CL225A,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 19),27718,In Person,First Year Writing,GE: A2,3,LEC,TR,10:30AM-11:45AM,Joseph Navarro,CL316,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 20),27720,In Person,First Year Writing,GE: A2,3,LEC,MW,12:00PM-01:15PM,Rachel Turner,BBC122,01/25/23-05/15/23,1,2023,Spring
ENGL 1A (Section 21),27721,In Person,First Year Writing,GE: A2,3,LEC,MW,12:00PM-01:15PM,Lee Patterson,SH348,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 22),27722,In Person,First Year Writing,GE: A2,3,LEC,MW,01:30PM-02:45PM,Amber Sylva,BBC122,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 23),27723,In Person,First Year Writing,GE: A2,3,LEC,TR,01:30PM-02:45PM,Joseph Navarro,BBC221,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 24),27724,In Person,First Year Writing,GE: A2,3,LEC,MW,04:30PM-05:45PM,Lee Patterson,BBC121,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 26),27726,In Person,First Year Writing,GE: A2,3,LEC,MW,06:00PM-07:15PM,Amber Sylva,BBC122,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 27),27727,In Person,First Year Writing,GE: A2,3,LEC,MW,03:00PM-04:15PM,Lee Patterson,BBC121,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 28),27728,In Person,First Year Writing,GE: A2,3,LEC,TR,04:30PM-05:45PM,Mostafa Jalal,CL225A,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 30),27730,In Person,First Year Writing,GE: A2,3,LEC,MW,03:00PM-04:15PM,Michael Edgerton,BBC123,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 33),27734,In Person,First Year Writing,GE: A2,3,LEC,MW,01:30PM-02:45PM,Michael Edgerton,BBC123,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 35),27736,In Person,First Year Writing,GE: A2,3,LEC,MW,09:00AM-10:15AM,Ume Ali,SH444,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 36),27737,In Person,First Year Writing,GE: A2,3,LEC,MW,10:30AM-11:45AM,Timothy Cech,BBC123,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 37),27738,In Person,First Year Writing,GE: A2,3,LEC,MW,12:00PM-01:15PM,Michael Edgerton,BBC123,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 38),27739,In Person,First Year Writing,GE: A2,3,LEC,F,09:30AM-12:15PM,Rachel Turner,BBC123,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 40),27820,In Person,First Year Writing,GE: A2,3,LEC,MW,09:00AM-10:15AM,Nalana La Framboise,CL316,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 44),27825,In Person,First Year Writing,GE: A2,3,LEC,MW,10:30AM-11:45AM,Lee Patterson,SH348,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 53),27991,In Person,First Year Writing,GE: A2,3,LEC,MW,01:30PM-02:45PM,Rachel Turner,BBC121,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 54),30890,In Person,First Year Writing,GE: A2,3,LEC,MW,09:00AM-10:15AM,Jillian Murphy,SH229,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 80),27924,Fully Online,First Year Writing,GE: A2,3,LEC,F,09:30AM-12:15PM,Amanda Smith,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 81),27926,Fully Online,First Year Writing,GE: A2,3,LEC,TR,09:00AM-10:15AM,Daniel Hendel De La O,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGL 1A (Section 82),30792,Fully Online,First Year Writing,GE: A2,3,LEC,TBA,TBA,Amanda Smith,ONLINE,01/25/23-05/15/23,1,2023,Spring
ENGL 1A (Section 83),30834,Fully Online,First Year Writing,GE: A2,3,LEC,TBA,TBA,Amanda Smith,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 01),24703,In Person,Argument and Analysis,GE: C2,3,LEC,MW,12:00PM-01:15PM,Avantika Rohatgi,CL316,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 02),27437,In Person,Argument and Analysis,GE: C2,3,LEC,MW,01:30PM-02:45PM,Avantika Rohatgi,CL316,01/25/23-05/15/23,16,2023,Spring
ENGL 1B (Section 04),27439,In Person,Argument and Analysis,GE: C2,3,LEC,TR,09:00AM-10:15AM,Allison Stdennis,SH348,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 05),27440,In Person,Argument and Analysis,GE: C2,3,LEC,TR,10:30AM-11:45AM,Allison Stdennis,SH348,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 06),27441,In Person,Argument and Analysis,GE: C2,3,LEC,TR,01:30PM-02:45PM,Allison Stdennis,BBC121,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 07),27442,In Person,Argument and Analysis,GE: C2,3,LEC,TR,03:00PM-04:15PM,Allison Stdennis,BBC121,01/25/23-05/15/23,1,2023,Spring
ENGL 1B (Section 08),27443,In Person,Argument and Analysis,GE: C2,3,LEC,MW,07:30AM-08:45AM,Peter O'Sullivan,BBC123,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 09),27444,In Person,Argument and Analysis,GE: C2,3,LEC,MW,09:00AM-10:15AM,Peter O'Sullivan,BBC123,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 13),27448,In Person,Argument and Analysis,GE: C2,3,LEC,TR,09:00AM-10:15AM,Lilly Chen,CL225B,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 14),27449,In Person,Argument and Analysis,GE: C2,3,LEC,TR,10:30AM-11:45AM,Mostafa Jalal,BBC128,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 15),27451,In Person,Argument and Analysis,GE: C2,3,LEC,MW,10:30AM-11:45AM,Raina Levesque,BBC130,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 16),27453,In Person,Argument and Analysis,GE: C2,3,LEC,MW,04:30PM-05:45PM,Amber Sylva,BBC130,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 17),27455,In Person,Argument and Analysis,GE: C2,3,LEC,MW,12:00PM-01:15PM,Raina Levesque,BBC121,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 18),27456,In Person,Argument and Analysis,GE: C2,3,LEC,MW,01:30PM-02:45PM,Christopher Dizon,BBC128,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 19),27989,In Person,Argument and Analysis,GE: C2,3,LEC,MW,12:00PM-01:15PM,Christopher Dizon,BBC130,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 80),27458,Fully Online,Argument and Analysis,GE: C2,3,LEC,MW,03:00PM-04:15PM,Colton Saylor,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 81),27459,Fully Online,Argument and Analysis,GE: C2,3,LEC,MW,04:30PM-05:45PM,Colton Saylor,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 82),27461,Fully Online,Argument and Analysis,GE: C2,3,LEC,TBA,TBA,Richard Mcnabb,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 83),27463,Fully Online,Argument and Analysis,GE: C2,3,LEC,F,09:30AM-12:15PM,Daniel Hendel De La O,ONLINE,01/25/23-05/15/23,1,2023,Spring
ENGL 1B (Section 84),27464,Fully Online,Argument and Analysis,GE: C2,3,LEC,W,06:00PM-08:45PM,Zehlia Babaci-Wilhite,ONLINE,01/25/23-05/15/23,1,2023,Spring
ENGL 1B (Section 85),27465,Fully Online,Argument and Analysis,GE: C2,3,LEC,M,06:00PM-08:45PM,Zehlia Babaci-Wilhite,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGL 1B (Section 86),30118,Fully Online,Argument and Analysis,GE: C2,3,LEC,MW,04:30PM-05:45PM,Avantika Rohatgi,ONLINE,01/25/23-05/15/23,7,2023,Spring
ENGR 10 (Section 01),21197,In Person,Introduction to Engineering,GE: E,3,SEM,MW,12:00PM-12:50PM,Kourosh Youssefi,MD101,01/25/23-05/15/23,18,2023,Spring
ENGR 10 (Section 02),21198,In Person,Introduction to Engineering,GE: E,3,SEM,MW,01:30PM-02:20PM,Jack Warecki,MD101,01/25/23-05/15/23,71,2023,Spring
ENGR 10 (Section 03),21199,In Person,Introduction to Engineering,,0,LAB,R,09:00AM-11:45AM,Ahmed Banafa,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 04),21200,In Person,Introduction to Engineering,,0,LAB,T,03:00PM-05:45PM,Vasuda Bhatia,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 05),21201,In Person,Introduction to Engineering,,0,LAB,R,03:00PM-05:45PM,Vasuda Bhatia,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 06),21202,In Person,Introduction to Engineering,,0,LAB,W,09:00AM-11:45AM,Farshid Marbouti,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 07),21203,In Person,Introduction to Engineering,,0,LAB,W,03:00PM-05:45PM,Saied Rafati,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 08),21204,In Person,Introduction to Engineering,,0,LAB,F,09:00AM-11:45AM,Saied Rafati,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 09),21205,In Person,Introduction to Engineering,,0,LAB,F,12:30PM-03:15PM,Kourosh Youssefi,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 10),21206,In Person,Introduction to Engineering,,0,LAB,T,12:00PM-02:45PM,Glenn Friedman,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 11),21207,In Person,Introduction to Engineering,,0,LAB,T,06:00PM-08:45PM,Steven Sepka,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 12),21208,In Person,Introduction to Engineering,,0,LAB,R,12:00PM-02:45PM,Glenn Friedman,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 13),21998,In Person,Introduction to Engineering,,0,LAB,W,03:00PM-05:45PM,Glenn Friedman,ENG393,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 14),21209,In Person,Introduction to Engineering,,0,LAB,T,09:00AM-11:45AM,Smita Duorah,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 15),25887,In Person,Introduction to Engineering,,0,LAB,W,09:00AM-11:45AM,Spoorthy Ananthaiah,ENG393,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 16),25888,In Person,Introduction to Engineering,,0,LAB,R,06:00PM-08:45PM,Javier Valencia,ENG391,01/25/23-05/15/23,0,2023,Spring
ENGR 10 (Section 17),24284,In Person,Introduction to Engineering,,0,LAB,F,09:00AM-11:45AM,Ahmed Banafa,ENG393,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 05),20210,In Person,Engineering Reports,GE: WID+R,3,SEM,MW,09:30AM-10:20AM,Bonnie Hsia,ENG394,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 06),20137,In Person,Engineering Reports,GE: WID+R,3,LAB,MW,10:20AM-12:20AM,Bonnie Hsia,ENG394,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 06),20137,In Person,Engineering Reports,GE: WID+R,3,LAB,W,12:00PM-01:15PM,Bonnie Hsia,ENG394,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 07),20138,In Person,Engineering Reports,GE: WID+R,3,SEM,MW,09:30AM-10:20AM,Clare Cordero,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 08),20567,In Person,Engineering Reports,GE: WID+R,3,LAB,MW,10:20AM-11:20AM,Clare Cordero,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 08),20567,In Person,Engineering Reports,GE: WID+R,3,LAB,W,12:00PM-01:15PM,Clare Cordero,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 09),20568,In Person,Engineering Reports,GE: WID+R,3,SEM,MW,09:30AM-10:20AM,Alla Petrosyan,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 10),20139,In Person,Engineering Reports,GE: WID+R,3,LAB,MW,10:20AM-11:20AM,Alla Petrosyan,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 10),20139,In Person,Engineering Reports,GE: WID+R,3,LAB,W,12:00PM-01:15PM,Alla Petrosyan,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 11),20587,In Person,Engineering Reports,GE: WID+R,3,SEM,MW,01:30PM-02:20PM,Clare Cordero,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 12),20586,In Person,Engineering Reports,GE: WID+R,3,LAB,MW,01:30PM-02:20PM,Clare Cordero,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 12),20586,In Person,Engineering Reports,GE: WID+R,3,LAB,MW,01:30PM-02:20PM,Clare Cordero,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 13),20440,Fully Online,Engineering Reports,GE: WID+R,3,SEM,MW,01:30PM-02:20PM,Christopher Bankston,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 14),20441,Fully Online,Engineering Reports,GE: WID+R,3,LAB,MW,02:20PM-03:20PM,Christopher Bankston,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 14),20441,Fully Online,Engineering Reports,GE: WID+R,3,LAB,W,12:00PM-01:15PM,Christopher Bankston,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 15),20533,In Person,Engineering Reports,GE: WID+R,3,SEM,MW,01:30PM-02:20PM,Nathapong Shugan,ENG394,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 16),20534,In Person,Engineering Reports,GE: WID+R,3,LAB,MW,02:20PM-03:20PM,Nathapong Shugan,ENG394,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 16),20534,In Person,Engineering Reports,GE: WID+R,3,LAB,W,12:00PM-01:15PM,Nathapong Shugan,ENG394,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 17),21494,Fully Online,Engineering Reports,GE: WID+R,3,SEM,MW,03:30PM-04:20PM,Christopher Bankston,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 18),21495,Fully Online,Engineering Reports,GE: WID+R,3,LAB,MW,04:20PM-05:20PM,Christopher Bankston,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 18),21495,Fully Online,Engineering Reports,GE: WID+R,3,LAB,W,12:00PM-01:15PM,Christopher Bankston,ONLINE,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 27),21056,Hybrid,Engineering Reports,GE: WID+R,3,SEM,TR,08:00AM-08:50AM,John Leih,,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 28),21057,Hybrid,Engineering Reports,GE: WID+R,3,LAB,TR,08:50AM-10:20AM,John Leih,,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 29),21080,In Person,Engineering Reports,GE: WID+R,3,SEM,T,11:00AM-12:50PM,Barbara Murphywesley,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 30),21081,In Person,Engineering Reports,GE: WID+R,3,LAB,R,11:00AM-01:50PM,Barbara Murphywesley,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 31),21496,Hybrid,Engineering Reports,GE: WID+R,3,SEM,R,11:00AM-12:50PM,Lin Zou,,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 32),21497,Hybrid,Engineering Reports,GE: WID+R,3,LAB,T,11:00AM-01:50PM,Lin Zou,,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 33),21330,In Person,Engineering Reports,GE: WID+R,3,SEM,T,02:00PM-03:50PM,Kevin Moore,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 34),21331,In Person,Engineering Reports,GE: WID+R,3,LAB,R,02:00PM-04:50PM,Kevin Moore,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 35),21351,In Person,Engineering Reports,GE: WID+R,3,SEM,R,02:00PM-03:50PM,Heidi Eisips,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 36),21352,In Person,Engineering Reports,GE: WID+R,3,LAB,T,02:00PM-04:50PM,Heidi Eisips,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 39),21355,In Person,Engineering Reports,GE: WID+R,3,SEM,TR,06:00PM-06:50PM,Shawn Tran,ENG388,01/25/23-05/15/23,3,2023,Spring
ENGR 100W (Section 40),21356,In Person,Engineering Reports,GE: WID+R,3,LAB,TR,06:50PM-08:20PM,Shawn Tran,ENG388,01/25/23-05/15/23,3,2023,Spring
ENGR 100W (Section 41),21357,Hybrid,Engineering Reports,GE: WID+R,3,SEM,F,09:30AM-11:20AM,John Leih,,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 42),21358,Hybrid,Engineering Reports,GE: WID+R,3,LAB,F,11:30AM-12:20PM,John Leih,,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 42),21358,Hybrid,Engineering Reports,GE: WID+R,3,LAB,F,01:00PM-02:50PM,John Leih,,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 43),21554,In Person,Engineering Reports,GE: WID+R,3,SEM,F,09:30AM-11:20AM,Alla Petrosyan,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 44),21555,In Person,Engineering Reports,GE: WID+R,3,LAB,F,11:30AM-12:20PM,Alla Petrosyan,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 44),21555,In Person,Engineering Reports,GE: WID+R,3,LAB,F,01:00PM-02:50PM,Alla Petrosyan,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 45),21829,In Person,Engineering Reports,GE: WID+R,3,SEM,TR,03:00PM-03:50PM,Nathapong Shugan,ENG394,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 46),21830,In Person,Engineering Reports,GE: WID+R,3,LAB,TR,03:50PM-05:20PM,Nathapong Shugan,ENG394,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 53),22252,In Person,Engineering Reports,GE: WID+R,3,SEM,MW,06:00PM-06:50PM,Barbara Murphywesley,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 54),22253,In Person,Engineering Reports,GE: WID+R,3,LAB,MW,06:50PM-08:20PM,Barbara Murphywesley,ENG388,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 57),22326,In Person,Engineering Reports,GE: WID+R,3,SEM,MW,06:00PM-06:50PM,Jennifer Bean,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 58),22327,In Person,Engineering Reports,GE: WID+R,3,LAB,MW,06:50PM-08:20PM,Jennifer Bean,ENG392,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 71),30544,Hybrid,Engineering Reports,GE: WID+R,3,SEM,T,11:00AM-12:50PM,John Leih,,01/25/23-05/15/23,0,2023,Spring
ENGR 100W (Section 72),30545,Hybrid,Engineering Reports,GE: WID+R,3,LAB,R,11:00AM-01:50PM,John Leih,,01/25/23-05/15/23,0,2023,Spring
ENGR 195A (Section 01),22540,In Person,Global and Social Issues in Engineering,GE: S,1,LEC,F,01:30PM-02:45PM,Lin Zou,ENG189,01/25/23-05/15/23,47,2023,Spring
ENGR 195B (Section 01),22544,Fully Online,Global and Social Issues in Engineering,GE: V,1,LEC,F,10:30AM-11:45AM,Gregory Courand,ONLINE,01/25/23-05/15/23,67,2023,Spring
ENGR 195B (Section 80),30393,Fully Online,Global and Social Issues in Engineering,GE: V,1,LEC,F,01:30PM-02:45PM,Gregory Courand,ONLINE,01/25/23-05/15/23,29,2023,Spring
GEOL 1 (Section 01),20820,In Person,General Geology,GE: B1+B3,4,LEC,MW,09:00AM-10:15AM,Hollianne Mcclure,DH351,01/25/23-05/15/23,0,2023,Spring
GEOL 1 (Section 04),20822,In Person,General Geology,,0,LAB,T,08:30AM-11:15AM,Alan Meyer / Ryan Portner,DH311,01/25/23-05/15/23,0,2023,Spring
GEOL 1 (Section 05),20823,In Person,General Geology,,0,LAB,T,11:30AM-02:15PM,Robert Meyer / Ryan Portner,DH311,01/25/23-05/15/23,4,2023,Spring
GEOL 1 (Section 06),20824,In Person,General Geology,,0,LAB,T,02:30PM-05:15PM,Clarissa Smith / Ryan Portner,DH311,01/25/23-05/15/23,1,2023,Spring
GEOL 1 (Section 07),20835,In Person,General Geology,,0,LAB,T,05:30PM-08:15PM,Will Rizza / Ryan Portner,DH311,01/25/23-05/15/23,1,2023,Spring
GEOL 1 (Section 08),22192,In Person,General Geology,,0,LAB,R,08:30AM-11:15AM,Alan Meyer / Ryan Portner,DH311,01/25/23-05/15/23,2,2023,Spring
GEOL 1 (Section 09),22193,In Person,General Geology,,0,LAB,R,11:30AM-02:15PM,Robert Meyer / Ryan Portner,DH311,01/25/23-05/15/23,1,2023,Spring
