Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
MATH 142 (Section 01),41990,In Person,Introduction to Combinatorics,,3.0,SEM,TR,12:00PM-01:15PM,Jesse Geneson,MH320,08/19/22-12/06/22,0,2022,Fall
MATH 142 (Section 02),42085,In Person,Introduction to Combinatorics,,3.0,SEM,TR,03:00PM-04:15PM,Jesse Geneson,MH320,08/19/22-12/06/22,0,2022,Fall
MATH 142 (Section 03),51391,In Person,Introduction to Combinatorics,,3.0,SEM,MW,12:00PM-01:15PM,Timothy Hsu,MH233,08/19/22-12/06/22,5,2022,Fall
MATH 161A (Section 01),46315,In Person,Applied Probability and Statistics I,,3.0,SEM,MW,12:00PM-01:15PM,Olga Kovaleva,MH224,08/19/22-12/06/22,0,2022,Fall
MATH 161A (Section 02),46316,In Person,Applied Probability and Statistics I,,3.0,SEM,MW,03:00PM-04:15PM,Olga Kovaleva,MH224,08/19/22-12/06/22,8,2022,Fall
MATH 161A (Section 04),46318,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,12:00PM-01:15PM,Bee Leng Lee,MH224,08/19/22-12/06/22,1,2022,Fall
MATH 161A (Section 05),46319,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,03:00PM-04:15PM,Tahir Bachar Issa,MH224,08/19/22-12/06/22,7,2022,Fall
MATH 161A (Section 06),46320,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,04:30PM-05:45PM,Bee Leng Lee,MH224,08/19/22-12/06/22,2,2022,Fall
MATH 30 (Section 01),44508,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Minh Vu,DH303,08/19/22-12/06/22,0,2022,Fall
MATH 30 (Section 02),44510,In Person,Calculus I,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Vinh Nguyen,DH303,08/19/22-12/06/22,1,2022,Fall
MATH 30 (Section 03),44511,In Person,Calculus I,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Viet Nguyen,DH303,08/19/22-12/06/22,0,2022,Fall
MATH 30 (Section 04),44904,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Olga Kovaleva,DH303,08/19/22-12/06/22,1,2022,Fall
MATH 30 (Section 05),51142,In Person,Calculus I,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Murat Bulut,DH303,08/19/22-12/06/22,0,2022,Fall
MATH 30 (Section 06),51297,In Person,Calculus I,GE: B4,3.0,LEC,TR,07:30AM-08:45AM,Murat Bulut,MH224,08/19/22-12/06/22,2,2022,Fall
MATH 30 (Section 07),51298,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Murat Bulut,SH434,08/19/22-12/06/22,0,2022,Fall
MATH 30 (Section 60),44504,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Minh Vu,MH324,08/19/22-12/06/22,0,2022,Fall
MATH 30 (Section 75),44506,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Misako Van Der Poel,SCI164,08/19/22-12/06/22,0,2022,Fall
MATH 30 (Section 76),44509,In Person,Calculus I,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Viet Nguyen,SCI142,08/19/22-12/06/22,0,2022,Fall
MATH 30 (Section 77),46137,In Person,Calculus I,GE: B4,3.0,LEC,TR,04:30PM-05:45PM,Olga Kovaleva,DH303,08/19/22-12/06/22,1,2022,Fall
MATH 30 (Section 78),44505,In Person,Calculus I,GE: B4,3.0,LEC,TR,06:00PM-07:15PM,Padmavati Tanniru,DH303,08/19/22-12/06/22,3,2022,Fall
MATH 30W (Section 01),44331,In Person,Calculus I Workshop,,2.0,LAB,MTWR,09:00AM-10:15AM,Jeffrey Beckstrand,WSQ001D,08/19/22-12/06/22,1,2022,Fall
MATH 30W (Section 02),46896,In Person,Calculus I Workshop,,2.0,LAB,MTWR,12:00PM-01:15PM,Bem Cayco,WSQ001D,08/19/22-12/06/22,0,2022,Fall
MATH 30X (Section 03),44535,In Person,Calculus I,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Viet Nguyen,DH303,08/19/22-12/06/22,0,2022,Fall
MATH 30X (Section 04),44536,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Olga Kovaleva,DH303,08/19/22-12/06/22,0,2022,Fall
MATH 30X (Section 05),51143,In Person,Calculus I,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Murat Bulut,DH303,08/19/22-12/06/22,0,2022,Fall
MATH 30X (Section 06),51299,In Person,Calculus I,GE: B4,3.0,LEC,TR,07:30AM-08:45AM,Murat Bulut,MH224,08/19/22-12/06/22,1,2022,Fall
MATH 30X (Section 07),51300,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Murat Bulut,SH434,08/19/22-12/06/22,0,2022,Fall
MATH 30X (Section 60),44537,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Minh Vu,MH324,08/19/22-12/06/22,0,2022,Fall
MATH 30X (Section 75),44538,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Misako Van Der Poel,SCI164,08/19/22-12/06/22,1,2022,Fall
MATH 30X (Section 76),44534,In Person,Calculus I,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Viet Nguyen,SCI142,08/19/22-12/06/22,3,2022,Fall
MATH 30X (Section 77),46140,In Person,Calculus I,GE: B4,3.0,LEC,TR,04:30PM-05:45PM,Olga Kovaleva,DH303,08/19/22-12/06/22,0,2022,Fall
MATH 30X (Section 78),44533,In Person,Calculus I,GE: B4,3.0,LEC,TR,06:00PM-07:15PM,Padmavati Tanniru,DH303,08/19/22-12/06/22,0,2022,Fall
MATH 31 (Section 01),44512,In Person,Calculus II,GE: B4,4.0,SEM,MWF,10:30AM-11:40AM,Misako Van Der Poel,DMH227,08/19/22-12/06/22,0,2022,Fall
MATH 31 (Section 02),44513,In Person,Calculus II,GE: B4,4.0,SEM,MWF,12:00PM-01:10PM,Misako Van Der Poel,DMH227,08/19/22-12/06/22,1,2022,Fall
MATH 31 (Section 03),44514,In Person,Calculus II,GE: B4,4.0,SEM,MWF,01:30PM-02:40PM,Medha Bodas,DMH227,08/19/22-12/06/22,0,2022,Fall
MATH 31 (Section 04),44515,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,01:30PM-02:20PM,Padmavati Tanniru,DH415,08/19/22-12/06/22,1,2022,Fall
MATH 31 (Section 05),46302,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,03:00PM-03:50PM,Padmavati Tanniru,DH415,08/19/22-12/06/22,1,2022,Fall
MATH 31 (Section 75),44557,In Person,Calculus II,GE: B4,4.0,SEM,MWF,03:00PM-04:10PM,Medha Bodas,DMH227,08/19/22-12/06/22,0,2022,Fall
MATH 31 (Section 76),44516,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,07:30AM-08:20AM,Carl Bugarin,DH415,08/19/22-12/06/22,1,2022,Fall
MATH 31 (Section 77),44517,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,06:00PM-06:50PM,Carl Bugarin,SCI142,08/19/22-12/06/22,3,2022,Fall
MATH 31W (Section 01),44447,In Person,Calculus II Workshop,,1.0,LAB,MW,09:00AM-10:15AM,Jonas Fahrney,MH423,08/19/22-12/06/22,0,2022,Fall
MATH 31W (Section 02),44448,In Person,Calculus II Workshop,,1.0,LAB,MW,12:00PM-01:15PM,Jonas Fahrney,MH423,08/19/22-12/06/22,0,2022,Fall
MATH 31W (Section 03),44449,In Person,Calculus II Workshop,,1.0,LAB,MW,01:30PM-02:45PM,Bennett Haffner,MH423,08/19/22-12/06/22,1,2022,Fall
MATH 31W (Section 04),44450,In Person,Calculus II Workshop,,1.0,LAB,TR,09:00AM-10:15AM,Kyle Hambrook,MH423,08/19/22-12/06/22,2,2022,Fall
MATH 31W (Section 05),44451,In Person,Calculus II Workshop,,1.0,LAB,TR,10:30AM-11:45AM,Kyle Hambrook,MH423,08/19/22-12/06/22,0,2022,Fall
MATH 31W (Section 06),44455,In Person,Calculus II Workshop,,1.0,LAB,TR,06:00PM-07:15PM,Kyle Hambrook,MH423,08/19/22-12/06/22,5,2022,Fall
MATH 31W (Section 75),44452,In Person,Calculus II Workshop,,1.0,LAB,MW,10:30AM-11:45AM,Matt Villamarin,MH423,08/19/22-12/06/22,14,2022,Fall
MATH 31W (Section 76),44453,In Person,Calculus II Workshop,,1.0,LAB,TR,04:30PM-05:45PM,Kyle Hambrook,MH423,08/19/22-12/06/22,4,2022,Fall
MATH 31X (Section 01),44539,In Person,Calculus II,GE: B4,4.0,LEC,MWF,10:30AM-11:40AM,Misako Van Der Poel,DMH227,08/19/22-12/06/22,0,2022,Fall
MATH 31X (Section 02),44540,In Person,Calculus II,GE: B4,4.0,LEC,MWF,12:00PM-01:10PM,Misako Van Der Poel,DMH227,08/19/22-12/06/22,0,2022,Fall
MATH 31X (Section 03),46321,In Person,Calculus II,GE: B4,4.0,LEC,MWF,01:30PM-02:40PM,Medha Bodas,DMH227,08/19/22-12/06/22,0,2022,Fall
MATH 31X (Section 04),44541,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,01:30PM-02:20PM,Padmavati Tanniru,DH415,08/19/22-12/06/22,2,2022,Fall
MATH 31X (Section 05),46303,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,03:00PM-03:50PM,Padmavati Tanniru,DH415,08/19/22-12/06/22,0,2022,Fall
MATH 31X (Section 75),46322,In Person,Calculus II,GE: B4,4.0,LEC,MWF,03:00PM-04:10PM,Medha Bodas,DMH227,08/19/22-12/06/22,0,2022,Fall
MATH 31X (Section 76),44542,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,07:30AM-08:20AM,Carl Bugarin,DH415,08/19/22-12/06/22,0,2022,Fall
MATH 31X (Section 77),44543,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,06:00PM-06:50PM,Carl Bugarin,SCI142,08/19/22-12/06/22,1,2022,Fall
MATH 32 (Section 01),44520,In Person,Calculus III,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Padmavati Tanniru,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32 (Section 02),44521,In Person,Calculus III,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Viet Nguyen,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32 (Section 03),44524,In Person,Calculus III,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Michael Vartanian,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32 (Section 04),44523,In Person,Calculus III,GE: B4,3.0,LEC,MW,04:30PM-05:45PM,Edgar Bering,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32 (Section 05),46304,In Person,Calculus III,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Minh Vu,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32 (Section 06),47177,In Person,Calculus III,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Minh Vu,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32 (Section 07),47474,In Person,Calculus III,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Viet Nguyen,MH424,08/19/22-12/06/22,1,2022,Fall
MATH 32 (Section 08),49101,In Person,Calculus III,GE: B4,3.0,LEC,TR,04:30PM-05:45PM,Viet Nguyen,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32 (Section 75),44525,In Person,Calculus III,GE: B4,3.0,LEC,MW,06:00PM-07:15PM,Edgar Bering,MH424,08/19/22-12/06/22,2,2022,Fall
MATH 32 (Section 76),44522,In Person,Calculus III,GE: B4,3.0,LEC,TR,06:00PM-07:15PM,Michael Vartanian,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32W (Section 01),44558,In Person,Calculus III Workshop,,1.0,LAB,MW,12:00PM-01:15PM,Jeffrey Beckstrand,WSQ001B,08/19/22-12/06/22,1,2022,Fall
MATH 32W (Section 02),44559,In Person,Calculus III Workshop,,1.0,LAB,MW,04:30PM-05:45PM,Marion Campisi,MH235,08/19/22-12/06/22,0,2022,Fall
MATH 32W (Section 03),44560,In Person,Calculus III Workshop,,1.0,LAB,TR,09:00AM-10:15AM,Marion Campisi,MH234,08/19/22-12/06/22,1,2022,Fall
MATH 32W (Section 04),49757,In Person,Calculus III Workshop,,1.0,LAB,TR,12:00PM-01:15PM,Marion Campisi,WSQ001B,08/19/22-12/06/22,0,2022,Fall
MATH 32W (Section 05),44563,In Person,Calculus III Workshop,,1.0,LAB,TR,04:30PM-05:45PM,Nick Sobrepena,MH234,08/19/22-12/06/22,0,2022,Fall
MATH 32W (Section 75),44562,In Person,Calculus III Workshop,,1.0,LAB,MW,03:00PM-04:15PM,Marion Campisi,MH235,08/19/22-12/06/22,0,2022,Fall
MATH 32W (Section 76),49574,In Person,Calculus III Workshop,,1.0,LAB,TR,06:00PM-07:15PM,Marion Campisi,MH234,08/19/22-12/06/22,14,2022,Fall
MATH 32X (Section 01),44544,In Person,Calculus III,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Padmavati Tanniru,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32X (Section 02),44545,In Person,Calculus III,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Viet Nguyen,MH424,08/19/22-12/06/22,1,2022,Fall
MATH 32X (Section 03),44548,In Person,Calculus III,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Michael Vartanian,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32X (Section 04),44547,In Person,Calculus III,GE: B4,3.0,LEC,MW,04:30PM-05:45PM,Edgar Bering,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32X (Section 05),46310,In Person,Calculus III,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Minh Vu,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32X (Section 06),47178,In Person,Calculus III,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Minh Vu,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32X (Section 07),47475,In Person,Calculus III,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Viet Nguyen,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 32X (Section 08),49102,In Person,Calculus III,GE: B4,3.0,LEC,TR,04:30PM-05:45PM,Viet Nguyen,MH424,08/19/22-12/06/22,1,2022,Fall
MATH 32X (Section 75),44546,In Person,Calculus III,GE: B4,3.0,LEC,MW,06:00PM-07:15PM,Edgar Bering,MH424,08/19/22-12/06/22,2,2022,Fall
MATH 32X (Section 76),46164,In Person,Calculus III,GE: B4,3.0,LEC,TR,06:00PM-07:15PM,Michael Vartanian,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 33LA (Section 01),44408,Hybrid,Differential Equations and Linear Algebra,,3.0,SEM,MW,03:00PM-04:15PM,Plamen Koev,,08/19/22-12/06/22,100,2022,Fall
MATH 39 (Section 01),46305,In Person,Linear Algebra I,,3.0,LEC,MW,09:00AM-10:15AM,Giang Le,MH234,08/19/22-12/06/22,13,2022,Fall
MATH 39 (Section 02),46306,In Person,Linear Algebra I,,3.0,LEC,MW,12:00PM-01:15PM,Giang Le,MH234,08/19/22-12/06/22,16,2022,Fall
MATH 39 (Section 03),46307,In Person,Linear Algebra I,,3.0,LEC,MW,04:30PM-05:45PM,Olga Kovaleva,CCB101,08/19/22-12/06/22,16,2022,Fall
MATH 39 (Section 04),46308,In Person,Linear Algebra I,,3.0,LEC,TR,01:30PM-02:45PM,Guangliang Chen,MH235,08/19/22-12/06/22,1,2022,Fall
MATH 39 (Section 05),46309,In Person,Linear Algebra I,,3.0,LEC,TR,12:00PM-01:15PM,Amanda Frank,MH234,08/19/22-12/06/22,0,2022,Fall
MATH 42 (Section 01),49153,In Person,Discrete Mathematics,,3.0,SEM,MW,09:00AM-10:15AM,Medha Bodas,MH323,08/19/22-12/06/22,5,2022,Fall
MATH 42 (Section 02),49154,In Person,Discrete Mathematics,,3.0,SEM,MW,10:30AM-11:45AM,Medha Bodas,MH323,08/19/22-12/06/22,0,2022,Fall
MATH 42 (Section 03),49155,In Person,Discrete Mathematics,,3.0,SEM,MW,12:00PM-01:15PM,Richard Low,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 42 (Section 04),49156,In Person,Discrete Mathematics,,3.0,SEM,TR,09:00AM-10:15AM,Sogol Jahanbekam,MH323,08/19/22-12/06/22,0,2022,Fall
MATH 42 (Section 05),49157,In Person,Discrete Mathematics,,3.0,SEM,TR,10:30AM-11:45AM,Wasin So,MH323,08/19/22-12/06/22,4,2022,Fall
MATH 42 (Section 06),49158,In Person,Discrete Mathematics,,3.0,SEM,TR,01:30PM-02:45PM,Richard Low,MH323,08/19/22-12/06/22,1,2022,Fall
MATH 42 (Section 07),49159,In Person,Discrete Mathematics,,3.0,SEM,TR,04:30PM-05:45PM,Wasin So,MH323,08/19/22-12/06/22,0,2022,Fall
MATH 42 (Section 60),49160,In Person,Discrete Mathematics,,3.0,SEM,MW,04:30PM-05:45PM,Richard Low,MH323,08/19/22-12/06/22,0,2022,Fall
MATH 42 (Section 61),51442,In Person,Discrete Mathematics,,3.0,SEM,MW,12:00PM-01:15PM,Anqi Shao,MH523,08/19/22-12/06/22,21,2022,Fall
MATH 42W (Section 01),44565,In Person,Discrete Math Workshop,,1.0,LAB,MW,03:00PM-04:15PM,Thomas Cai,MH323,08/19/22-12/06/22,4,2022,Fall
MATH 42W (Section 02),49756,In Person,Discrete Math Workshop,,1.0,LAB,TR,04:30PM-05:45PM,Thomas Cai,SH348,08/19/22-12/06/22,6,2022,Fall
MATH 42X (Section 01),49163,In Person,Discrete Mathematics,,3.0,LEC,MW,09:00AM-10:15AM,Medha Bodas,MH323,08/19/22-12/06/22,3,2022,Fall
MATH 42X (Section 02),49164,In Person,Discrete Mathematics,,3.0,LEC,MW,10:30AM-11:45AM,Medha Bodas,MH323,08/19/22-12/06/22,0,2022,Fall
MATH 42X (Section 03),49165,In Person,Discrete Mathematics,,3.0,LEC,MW,12:00PM-01:15PM,Richard Low,MH424,08/19/22-12/06/22,0,2022,Fall
MATH 42X (Section 04),49166,In Person,Discrete Mathematics,,3.0,LEC,TR,09:00AM-10:15AM,Sogol Jahanbekam,MH323,08/19/22-12/06/22,1,2022,Fall
MATH 42X (Section 05),49167,In Person,Discrete Mathematics,,3.0,LEC,TR,10:30AM-11:45AM,Wasin So,MH323,08/19/22-12/06/22,1,2022,Fall
MATH 42X (Section 06),49168,In Person,Discrete Mathematics,,3.0,LEC,TR,01:30PM-02:45PM,Richard Low,MH323,08/19/22-12/06/22,0,2022,Fall
MATH 42X (Section 07),49169,In Person,Discrete Mathematics,,3.0,LEC,TR,04:30PM-05:45PM,Wasin So,MH323,08/19/22-12/06/22,3,2022,Fall
MATH 42X (Section 60),49170,In Person,Discrete Mathematics,,3.0,LEC,MW,04:30PM-05:45PM,Richard Low,MH323,08/19/22-12/06/22,0,2022,Fall
MATH 42X (Section 61),51444,In Person,Discrete Mathematics,,3.0,LEC,MW,12:00PM-01:15PM,Anqi Shao,MH523,08/19/22-12/06/22,6,2022,Fall
PHIL 134 (Section 80),47752,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Elizabeth Sonnier,ONLINE,08/19/22-12/06/22,0,2022,Fall
PHIL 134 (Section 81),47753,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Elizabeth Sonnier,ONLINE,08/19/22-12/06/22,1,2022,Fall
PHIL 134 (Section 82),47754,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Elizabeth Sonnier,ONLINE,08/19/22-12/06/22,2,2022,Fall
PHIL 134 (Section 83),47755,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Elizabeth Sonnier,ONLINE,08/19/22-12/06/22,0,2022,Fall
PHIL 134 (Section 85),47757,Fully Online,"Computers, Ethics and Society",GE: V,3.0,LEC,TBA,TBA,Kyle Yrigoyen,ONLINE,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 01),41219,In Person,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,MW,10:30AM-11:45AM,Nargis Adham,SCI253,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 02),45804,In Person,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,MW,12:00PM-01:15PM,Gina Quan,SCI253,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 03),45805,In Person,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,MW,03:00PM-04:15PM,Nargis Adham,SCI253,08/19/22-12/06/22,2,2022,Fall
PHYS 50 (Section 04),45913,In Person,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,TR,12:00PM-01:15PM,Elaheh Sigari,SCI253,08/19/22-12/06/22,1,2022,Fall
PHYS 50 (Section 05),46139,In Person,General Physics I: Mechanics,GE: B1+B3,4.0,LEC,TR,10:30AM-11:45AM,Elaheh Sigari,SCI142,08/19/22-12/06/22,6,2022,Fall
PHYS 50 (Section 11),41228,In Person,General Physics I: Mechanics,,0,LAB,M,09:00AM-11:50AM,Kashi Nath,SCI305,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 12),44283,In Person,General Physics I: Mechanics,,0,LAB,M,09:00AM-11:50AM,Steven Morgan,SCI307,08/19/22-12/06/22,1,2022,Fall
PHYS 50 (Section 13),41229,In Person,General Physics I: Mechanics,,0,LAB,M,12:00PM-02:50PM,Timothy Duren,SCI305,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 14),41230,In Person,General Physics I: Mechanics,,0,LAB,M,12:00PM-02:50PM,Nathan Lewis,SCI307,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 15),41231,In Person,General Physics I: Mechanics,,0,LAB,M,03:00PM-05:50PM,Austin Karwowski,SCI305,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 16),41232,In Person,General Physics I: Mechanics,,0,LAB,M,03:00PM-05:50PM,Jason Pruitt,SCI307,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 19),41233,In Person,General Physics I: Mechanics,,0,LAB,T,12:00PM-02:50PM,Nargis Adham,SCI305,08/19/22-12/06/22,1,2022,Fall
PHYS 50 (Section 20),46150,In Person,General Physics I: Mechanics,,0,LAB,T,12:00PM-02:50PM,Steven Morgan,SCI307,08/19/22-12/06/22,2,2022,Fall
PHYS 50 (Section 21),49296,In Person,General Physics I: Mechanics,,0,LAB,T,03:00PM-05:50PM,Hilary Hurst,SCI305,08/19/22-12/06/22,1,2022,Fall
PHYS 50 (Section 26),49304,In Person,General Physics I: Mechanics,,0,LAB,W,12:00PM-02:50PM,Kashi Nath,SCI307,08/19/22-12/06/22,1,2022,Fall
PHYS 50 (Section 27),42341,In Person,General Physics I: Mechanics,,0,LAB,W,03:00PM-05:50PM,Thomas Madura,SCI305,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 30),49306,In Person,General Physics I: Mechanics,,0,LAB,R,09:00AM-11:50AM,Linh Pham,SCI307,08/19/22-12/06/22,5,2022,Fall
PHYS 50 (Section 32),49307,In Person,General Physics I: Mechanics,,0,LAB,R,12:00PM-02:50PM,Kashi Nath,SCI307,08/19/22-12/06/22,0,2022,Fall
PHYS 50 (Section 33),46154,In Person,General Physics I: Mechanics,,0,LAB,R,03:00PM-05:50PM,Kashi Nath,SCI305,08/19/22-12/06/22,1,2022,Fall
PHYS 50 (Section 35),49310,In Person,General Physics I: Mechanics,,0,LAB,F,09:00AM-11:50AM,Zak Espley,SCI305,08/19/22-12/06/22,5,2022,Fall
PHYS 50 (Section 36),49311,In Person,General Physics I: Mechanics,,0,LAB,F,09:00AM-11:50AM,Linh Pham,SCI307,08/19/22-12/06/22,5,2022,Fall
PHYS 50 (Section 37),49312,In Person,General Physics I: Mechanics,,0,LAB,F,12:00PM-02:50PM,Zak Espley,SCI305,08/19/22-12/06/22,3,2022,Fall
PHYS 51 (Section 01),41238,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,MW,01:30PM-02:45PM,Danny Barringer,SCI258,08/19/22-12/06/22,0,2022,Fall
PHYS 51 (Section 02),41239,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,MW,04:30PM-05:45PM,Danny Barringer,SCI253,08/19/22-12/06/22,0,2022,Fall
PHYS 51 (Section 03),41240,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,TR,09:00AM-10:15AM,Peter Beyersdorf,SCI253,08/19/22-12/06/22,1,2022,Fall
PHYS 51 (Section 04),41241,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,TR,03:00PM-04:15PM,Paul Houck,SCI253,08/19/22-12/06/22,1,2022,Fall
PHYS 51 (Section 05),41242,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4.0,LEC,TR,12:00PM-01:15PM,Peter Beyersdorf,SCI142,08/19/22-12/06/22,3,2022,Fall
PHYS 51 (Section 11),41246,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,09:00AM-11:50AM,Daniel Olson,SCI241,08/19/22-12/06/22,0,2022,Fall
PHYS 51 (Section 13),41248,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,12:00PM-02:50PM,Daniel Olson,SCI241,08/19/22-12/06/22,1,2022,Fall
PHYS 51 (Section 14),41249,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,12:00PM-02:50PM,Toby Stuckey,SCI251,08/19/22-12/06/22,0,2022,Fall
PHYS 51 (Section 15),41250,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,03:00PM-05:50PM,Daniel Olson,SCI241,08/19/22-12/06/22,1,2022,Fall
PHYS 51 (Section 17),41251,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,09:00AM-11:50AM,Kashi Nath,SCI241,08/19/22-12/06/22,2,2022,Fall
PHYS 51 (Section 18),41252,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,09:00AM-11:50AM,Daniel Olson,SCI251,08/19/22-12/06/22,3,2022,Fall
PHYS 51 (Section 19),41253,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,12:00PM-02:50PM,Paul Houck,SCI241,08/19/22-12/06/22,0,2022,Fall
PHYS 51 (Section 20),41254,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,12:00PM-02:50PM,Micah Johnson,SCI251,08/19/22-12/06/22,2,2022,Fall
PHYS 51 (Section 21),41255,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,03:00PM-05:50PM,Vakini Santhanakrishnan,SCI241,08/19/22-12/06/22,2,2022,Fall
PHYS 51 (Section 22),49382,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,03:00PM-05:50PM,Micah Johnson,SCI251,08/19/22-12/06/22,0,2022,Fall
PHYS 51 (Section 23),41256,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,09:00AM-11:50AM,Adrian Juanson,SCI241,08/19/22-12/06/22,0,2022,Fall
PHYS 51 (Section 25),41257,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,12:00PM-02:50PM,Daniel Olson,SCI241,08/19/22-12/06/22,3,2022,Fall
PHYS 51 (Section 26),41258,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,12:00PM-02:50PM,Timothy Duren,SCI251,08/19/22-12/06/22,8,2022,Fall
PHYS 51 (Section 27),41259,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,03:00PM-05:50PM,Austin Karwowski,SCI241,08/19/22-12/06/22,2,2022,Fall
